
0; 500

0; 520

0; 540

0; 560

0; 580

0; 600

0; 620

0; 640

0; 660

0; 680

0; 700

0.00520635; 720

0.00520635; 740

0.00520635; 760

0.00520635; 780

0.00520635; 800

0.00520635; 820

0.00520635; 840

0.010417; 860

0.010417; 880

0.010417; 900

0.0156233; 920

0.0156233; 940

0.0156233; 960

0.0208306; 980

0.0208306; 1000

0.0208306; 1020

0.0208306; 1040

0.0208306; 1060

0.0208306; 1080

0.0260376; 1100

0.0260376; 1120

0.0260376; 1140

0.031244; 1160

0.033414; 1180

0.033414; 1200

0.033414; 1220

0.038624; 1240

0.038624; 1260

0.038624; 1280

0.038624; 1300

0.038624; 1320

0.043831; 1340

0.043831; 1360

0.043831; 1380

0.0490446; 1400

0.0490446; 1420

0.0542446; 1440

0.0542446; 1460

0.0542446; 1480
